Defendant Agency Name,Docket #,Jurisdiction,Court Jurisdiction,Responsible Agency File #,Submitting Agency File #,Control #,Payment ID #,Payment Sent Date,Principal Amount,Principal Citation Code,Principal Citation Code Description,Attorney Fees Amount,Attorney Fees Citation Code,Attorney Fees Citation Code Description,Cost Amount,Cost Citation Code,Cost Citation Code Description,Interest Amount,Interest Citation Code,Interest Citation Code Description,Payment Amount,Reimbursable
"Social Security Administration","1:13CV197","U.S. District Court","Ohio - Southern","1:13-CV-00197","","201505352","070552015","08/03/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","2:14-cv-01346-MJP","U.S. District Court","Washington - Western","2014V01137","","201505354","071402015","08/04/2015","0.00","","","0.00","","","10.75","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","10.75","N",
"Social Security Administration","6:14-cv-06003-MAT","U.S. District Court","New York - Western","14-CV-6003T","","201505355","070562015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:14-CV-44","U.S. District Court","North Carolina - Western","2014V00141/3:14CV44","","201505356","070572015","08/03/2015","419.44","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","419.44","N",
"Social Security Administration","6:14-cv-06482-MWP","U.S. District Court","New York - Western","14-CV-6482P","","201505358","070582015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","1:14-cv-00100-JRH-BKE","U.S. District Court","Georgia - Southern","2014V00266","","201505362","077132015","09/03/2015","0.00","","","0.00","","","41.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","41.20","N",
"Social Security Administration","14-CIV-520","U.S. District Court","Oklahoma - Eastern","CIV-14-520","","201505363","071412015","08/04/2015","0.00","","","0.00","","","422.62","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","422.62","N",
"Social Security Administration","3:14-CV-00896","U.S. District Court","Oregon","2014V00392","","201505365","070602015","08/03/2015","0.00","","","0.00","","","5.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","5.00","N",
"Social Security Administration","2013V00918","U.S. District Court","Oregon","2013V00918","","201505366","070612015","08/03/2015","0.00","","","0.00","","","5.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","5.00","N",
"Social Security Administration","3:14-CV-1009-JE","U.S. District Court","Oregon","2014V00469","","201505367","070672015","08/03/2015","16.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","16.20","N",
"Social Security Administration","2:13-CV-01985","U.S. District Court","Oregon","2013V01184","","201505369","070652015","08/03/2015","0.00","","","0.00","","","5.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","5.00","N",
"Social Security Administration","6:14-CV-01251","U.S. District Court","Oregon","2014V00586","","201505371","070642015","08/03/2015","0.00","","","0.00","","","5.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","5.00","N",
"Social Security Administration","3:14-CV-00681","U.S. District Court","Oregon","2014V00304","","201505372","070632015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:14-CV-00853-TSZ","U.S. District Court","Washington - Western","NONE PROVIDED","","201505373","070622015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","13-4733","U.S. District Court","Pennsylvania - Eastern","INTENTIONALLY BLANK","","201505374","071682015","08/10/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:13-CV-2280","U.S. District Court","Oregon","2014V00009","","201505375","070322015","08/03/2015","0.00","","","0.00","","","403.76","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","403.76","N",
"Social Security Administration","3:13-CV-341","U.S. District Court","Ohio - Southern","NONE PROVIDED","","201505376","070712015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Internal Revenue Service/S&E","13-CV-213","U.S. District Court","Illinois - Central","NONE PROVIDED","","201505379","071972015","08/10/2015","0.00","","","15200.00","26-USC-7430              ","Tax Cases - Attny Fees&Costs","0.00","","","0.00","","","15200.00","N",
"Social Security Administration","6:13-CV-01096","U.S. District Court","Oregon","2013V000762","","201505380","071542015","08/05/2015","0.00","","","0.00","","","26.84","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","26.84","N",
"Social Security Administration","2:14-CV-01833","U.S. District Court","Washington - Western","NONE PROVIDED","","201505381","070662015","08/03/2015","0.00","","","0.00","","","414.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","414.20","N",
"Social Security Administration","2:14-CV-01591-MJP","U.S. District Court","Washington - Western","NONE PROVIDED","","201505382","070692015","08/03/2015","0.00","","","0.00","","","411.40","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","411.40","N",
"Social Security Administration","3:14-CV-05654","U.S. District Court","Washington - Western","NONE PROVIDED","","201505383","070872015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:14-CV-05126","U.S. District Court","Washington - Western","NONE PROVIDED","","201505384","070782015","08/03/2015","0.00","","","0.00","","","420.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","420.00","N",
"Social Security Administration","14-CV-888","U.S. District Court","Wisconsin - Western","NONE PROVIDED","","201505385","073352015","09/18/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Maritime Admin","2:14-CV-4338","U.S. District Court","South Carolina","NONE PROVIDED","","201505390","072052015","08/10/2015","175000.00","46-USC-30901et seq       ","Suits In Admiralty Act","0.00","","","0.00","","","0.00","","","175000.00","N",
"Bur of Land Mgmt","14-CV-150 RB/WPL","U.S. District Court","New Mexico","NONE PROVIDED","","201505392","072062015","08/10/2015","200000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","200000.00","Y",
"Social Security Administration","1:13CV281","U.S. District Court","Ohio - Southern","1:13-CV-00281","","201505393","070762015","08/03/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","14-CV-6511 EAW","U.S. District Court","New York - Western","14-CV-6511EAW","","201505394","071552015","08/05/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","CIV-14-492-SPS","U.S. District Court","Oklahoma - Eastern","CIV-14-492-SPS","","201505395","071782015","08/10/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","1:13-CV-665","U.S. District Court","Ohio - Southern","1:13-CV-00665","","201505396","070772015","08/03/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","1:13-CV-913","U.S. District Court","Ohio - Southern","1:13-CV-00913","","201505397","070752015","08/03/2015","20.04","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","20.04","N",
"Social Security Administration","1:14-CV-17","U.S. District Court","Ohio - Southern","1:14-CV-00017","","201505399","070742015","08/03/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","2:12-CV-01123-RAJ","U.S. District Court","Washington - Western","NONE PROVIDED","","201505401","070862015","08/03/2015","0.00","","","0.00","","","366.90","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","366.90","N",
"US Army Corps of Engineers","14-12357","U.S. District Court","Georgia - Northern","90-5-1-4-20017","","201505403","071032015","08/03/2015","0.00","","","3076.55","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","3076.55","N",
"Social Security Administration","CIV-13-201","U.S. District Court","Oklahoma - Eastern","CIV-13-201","","201505407","070362015","08/03/2015","0.00","","","0.00","","","448.48","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","448.48","N",
"Social Security Administration","2:13-CV-00822","U.S. District Court","Ohio - Southern","2:13-CV-00822","","201505408","070352015","08/03/2015","0.00","","","0.00","","","421.64","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","421.64","N",
"Surface Mining Recl","11-CV-08122","U.S. District Court","Arizona","NONE PROVIDED","","201505411","074162015","08/14/2015","192500.00","30-USC-1270              ","Surface Minining Control & Reclamation Act","0.00","","","0.00","","","0.00","","","192500.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505416","076122015","08/21/2015","2312500.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2312500.00","N",
"Social Security Administration","13-cv-2637","U.S. District Court","New York - Eastern","13-cv-2637","","201505422","070832015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Forest Service","2:11-cv-884","U.S. District Court","Ohio - Southern","NONE PROVIDED","","201505425","072472015","08/11/2015","200000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","200000.00","N",
"Social Security Administration","13C8027","U.S. District Court","Illinois - Northern","NONE PROVIDED","","201505428","071112015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","13C1176","U.S. District Court","Illinois - Northern","NONE PROVIDED","","201505429","071122015","08/03/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","3:14-CV-219","U.S. District Court","North Carolina - Western","NONE PROVIDED","","201505431","071092015","08/03/2015","0.00","","","0.00","","","420.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","420.20","N",
"Fed Bureau of Invest","1:13CV1522","U.S. District Court","Ohio - Northern","2013V02592","","201505432","070822015","08/03/2015","100000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","100000.00","N",
"Social Security Administration","114CV144","U.S. District Court","Mississippi - Southern","2014V00271","","201505438","070972015","08/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Homeland Security","3:15-CV-00168","U.S. District Court","Connecticut","2015V00350","","201505441","073182015","08/13/2015","275000.00","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","275000.00","N",
"Department of the Army","14-1433","U.S. District Court","District of Columbia","14-1433","","201505443","070962015","08/03/2015","9250.00","5-USC-552a               ","Privacy Act","0.00","","","0.00","","","0.00","","","9250.00","N",
"Natl Park Service","14-1840","U.S. District Court","District of Columbia","14-1840","","201505445","074752015","08/19/2015","15000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","15000.00","Y",
"Department of Veterans Affairs","2:14-cv-308-FtM-29CM","U.S. District Court","Florida - Middle","2:14-cv-308-FtM-29CM","","201505448","072462015","08/11/2015","125000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","125000.00","N",
"Department of Veterans Affairs","CV 14-03995-PSG(MRWx)","U.S. District Court","California  - Central","2014V01223","","201505449","077722015","09/03/2015","500000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","500000.00","N",
"Social Security Administration","2:14-cv-11009-SJM-MJH","U.S. District Court","Michigan - Eastern","14-11009","","201505450","072962015","08/11/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:13-cv-02252-DGB","U.S. District Court","Illinois - Central","2013V00569","","201505451","072782015","08/11/2015","0.00","","","0.00","","","412.62","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","412.62","N",
"Secret Service at Homeland Security","15-00161 KAW","U.S. District Court","California  - Northern","NONE PROVIDED","","201505457","072292015","08/10/2015","15000.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","15000.00","N",
"Social Security Administration","3:14-CV-00810-ST","U.S. District Court","Oregon","NONE PROVIDED","","201505460","072252015","08/10/2015","0.00","","","0.00","","","405.70","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","405.70","N",
"Social Security Administration","6:12-cv-03170-RFD","U.S. District Court","Louisiana - Western","2014V00042","","201505463","072432015","08/12/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Department of Housing and Urban Development","1:11-CV-00799 AWI-BAM","U.S. District Court","California  - Easterm","NONE PROVIDED","","201505464","071872015","08/10/2015","500000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","500000.00","Y",
"Social Security Administration","1:11-CV-03157-MA","U.S. District Court","Oregon","NONE PROVIDED","","201505465","072322015","08/10/2015","0.00","","","0.00","","","1138.18","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","1138.18","N",
"Social Security Administration","8:14CV20","U.S. District Court","North Dakota","2014V0019","","201505476","075992015","08/21/2015","0.00","","","0.00","","","418.93","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","418.93","N",
"Department of Agriculture","00-cv-2502","U.S. District Court","District of Columbia","136-16-215","","201505478","076352015","08/24/2015","2239587.50","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2239587.50","N",
"Social Security Administration","14-CV-6355","U.S. District Court","New York - Western","14-CV-6355","","201505479","072162015","08/10/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","14-2240-JAR","U.S. District Court","Kansas","2014V00561","","201505481","072282015","08/10/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","14-CV-6092","U.S. District Court","New York - Western","14-CV-6092","","201505483","072182015","08/10/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Fed Bureau of Invest","13 c 5549","U.S. District Court","Illinois - Northern","2013V03350","","201505484","075922015","08/21/2015","18045.00","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","18045.00","N",
"Social Security Administration","14-08130","U.S. District Court","Arizona","NONE PROVIDED","","201505487","072602015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Fish & Wildlife Svc","CV13-42","U.S. District Court","Montana","90-8-6-07508","","201505489","074192015","08/14/2015","109000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","0.00","","","109000.00","N",
"Social Security Administration","6:14-CV-01310-JTM","U.S. District Court","Kansas","2014V00826","","201505492","074642015","08/19/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","11 C 00439","U.S. District Court","Illinois - Northern","2011V01216","","201505495","072172015","08/10/2015","385.03","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","385.03","N",
"US Army Corps of Engineers","4:11-CV-00532","U.S. District Court","Texas - Southern","61-74-1169","","201505500","076182015","08/24/2015","8018468.81","46-USC-30901et seq       ","Suits In Admiralty Act","0.00","","","0.00","","","0.00","","","8018468.81","N",
"Social Security Administration","2:14-cv-2584-BHH","U.S. District Court","South Carolina","2014V01276","","201505503","072852015","08/12/2015","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","15-CV-34","U.S. District Court","Wisconsin - Eastern","NONE PROVIDED","","201505506","072832015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Veterans Affairs","12-CV-7442","U.S. District Court","New Jersey","2013V00629","","201505507","072942015","08/11/2015","30000.00","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","0.00","","","0.00","","","30000.00","Y",
"Social Security Administration","1:13-cv-00227-HSO-RHW","U.S. District Court","Mississippi - Southern","2013V00217","","201505510","072732015","08/12/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Social Security Administration","14-249-M-DLC-JCL","U.S. District Court","Montana","2014V00178","","201505512","072712015","08/12/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","13-CIV-389-RAW-SPS","U.S. District Court","Oklahoma - Eastern","CIV-13-389-RAW","","201505514","072692015","08/12/2015","438.88","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","438.88","N",
"Social Security Administration","2:14-CV-00059-KJN","U.S. District Court","California  - Easterm","NONE","","201505515","072682015","08/12/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Department of the Interior","4:13-CV-176-BLW","U.S. District Court","Idaho","90-8-6-07488","","201505516","075262015","08/19/2015","45000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","0.00","","","45000.00","N",
"Social Security Administration","2:14-CV-470","U.S. District Court","Ohio - Southern","2:14-CV-00470","","201505519","072582015","08/12/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505525","076102015","08/21/2015","2593750.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2593750.00","N",
"Social Security Administration","CV-14-232","U.S. District Court","Montana","2014V00143","","201505530","072632015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Adm Ofc of US Courts","10-cv-3579","U.S. District Court","Pennsylvania - Eastern","10-cv-3579","","201505532","080292015","09/24/2015","6196.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","6196.00","N",
"Adm Ofc of US Courts","10-cv-3579","U.S. District Court","Pennsylvania - Eastern","10-cv-3579","","201505532","080302015","09/23/2015","1800.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1800.00","N",
"Adm Ofc of US Courts","10-cv-3579","U.S. District Court","Pennsylvania - Eastern","10-cv-3579","","201505532","080312015","09/24/2015","668.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","668.00","N",
"Adm Ofc of US Courts","10-cv-3579","U.S. District Court","Pennsylvania - Eastern","10-cv-3579","","201505532","080322015","09/23/2015","1336.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","1336.00","N",
"Fish & Wildlife Svc","1:12-CV-00111-JDB","U.S. District Court","District of Columbia","90-8-6-07327","","201505535","074232015","08/13/2015","45000.00","16-USC-1540              ","Endangered Species Act","0.00","","","0.00","","","0.00","","","45000.00","N",
"Bureau of Prisons","3:12CV-02956-H-WVG","U.S. District Court","California  - Southern","2012v00849","","201505537","075082015","08/19/2015","50000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","50000.00","N",
"Social Security Administration","1:14-CV-3102-LRS","U.S. District Court","Washington - Eastern","NONE PROVIDED","","201505538","072572015","08/12/2015","0.00","","","0.00","","","4.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","4.00","N",
"DHS - Immigration  & Customs Enforcement (ICE)","14cv2317-GPC(BGS)","U.S. District Court","California  - Southern","2011v00405","","201505539","074212015","08/14/2015","2000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","2000.00","N",
"Social Security Administration","13-1028","U.S. District Court","Maryland","2013V00325","","201505540","075712015","08/20/2015","0.00","","","0.00","","","350.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","350.00","N",
"Government Printing Office","74-1101","U.S. District Court","District of Columbia","74-1101","","201505546","075382015","08/19/2015","0.00","","","0.00","","","382.50","42-USC-2000e-16          ","Title VII, Discrimination In Federal Employment","0.00","","","382.50","N",
"Coast Guard","1:14-cv-392","U.S. District Court","District of Columbia","14-0392","","201505547","081902015","09/30/2015","0.00","","","47992.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","47992.00","N",
"Fed Bureau of Invest","14cv1207 BAS JMA","U.S. District Court","California  - Southern","2014v00196","","201505551","080272015","09/23/2015","200000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","0.00","","","0.00","","","200000.00","N",
"Social Security Administration","ELH-14-3700","U.S. District Court","Maryland","NONE PROVIDED","","201505554","073452015","08/13/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of Agriculture","00-CV-2502","U.S. District Court","District of Columbia","136-16-215","","201505559","077752015","09/03/2015","2593750.00","15-USC-1691e             ","Equal Credit Opportunity Act","0.00","","","0.00","","","0.00","","","2593750.00","N",
"Social Security Administration","2:13-CV-02185","U.S. District Court","California  - Easterm","NONE PROVICED","","201505564","072532015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","13-cv-4585","U.S. District Court","New York - Eastern","13-cv-4585","","201505567","073532015","08/13/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Secret Service at Homeland Security","15-cv-2347","U.S. District Court","Pennsylvania - Eastern","15-cv-2347","","201505569","076082015","08/21/2015","6873.19","28-USC-2677 Traffic      ","Federal Tort Claims Act/Settlement/Traffic","0.00","","","0.00","","","0.00","","","6873.19","N",
"Social Security Administration","3:14-CV-5960-RSL","U.S. District Court","Washington - Western","NONE PROVIDED","","201505570","072792015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","1:11-cv-00006","U.S. District Court","Illinois - Northern","2011V02101","","201505571","072642015","08/12/2015","0.00","","","0.00","","","380.63","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","380.63","N",
"Internal Revenue Service/S&E","1:15-cv-00066","U.S. District Court","Virginia - Eastern","5-79-11621","","201505573","072672015","08/12/2015","0.00","","","3000.00","26-USC-7430              ","Tax Cases - Attny Fees&Costs","0.00","","","0.00","","","3000.00","N",
"Social Security Administration","8:14-3860-RMG","U.S. District Court","South Carolina","NONE PROVIDED","","201505574","072762015","08/12/2015","0.00","","","0.00","","","7.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","7.00","N",
"Social Security Administration","3:14-cv-01962-RPC","U.S. District Court","Pennsylvania - Middle","2014V00659","","201505575","072662015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Department of the Air Force","3:13-CV-00217-TMB","U.S. District Court","Alaska","NONE PROVIDED","","201505576","072802015","08/11/2015","100000.00","28-USC-2677 Med Mal      ","Federal Tort Claims Act/Settlement/Med Mal","0.00","","","0.00","","","0.00","","","100000.00","N",
"Social Security Administration","3:14-cv-00611-bbc","U.S. District Court","Wisconsin - Western","2014V00606","","201505577","072622015","08/12/2015","0.00","","","0.00","","","175.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","175.00","N",
"Social Security Administration","3:14-CV-02221","U.S. District Court","Pennsylvania - Middle","NONE PROVIDED","","201505579","072822015","08/12/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","2:13-cv-05146-TOR","U.S. District Court","Washington - Eastern","2014V00031","","201505580","072592015","08/12/2015","0.00","","","0.00","","","3.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","3.00","N",
"Marshals Service","14-cv-3268","U.S. District Court","Pennsylvania - Eastern","14-cv-3268","","201505582","076282015","08/24/2015","15000.00","28-USC-2677 Fls-Arrest   ","Federal Tort Claims Act/Settlement/Fls-Arrest","0.00","","","0.00","","","0.00","","","15000.00","N",
"Social Security Administration","6:14-CV-027-BL","U.S. District Court","Texas - Northern","6:14-CV-027-BL","","201505583","073752015","08/13/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:14-CV-00302","U.S. District Court","Connecticut","3:14-CV-302","","201505587","073632015","08/13/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","CV 13-05375-FFM","U.S. District Court","California  - Central","2013V01922","","201505589","078152015","09/11/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","3:14-CV-5936-KLS","U.S. District Court","Washington - Western","2014V05936","","201505590","072372015","08/12/2015","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","400.00","N",
"Social Security Administration","5:14-cv-01715-PLA","U.S. District Court","California  - Central","2014V02371","","201505591","077272015","09/03/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","CV 14-08414 DFM","U.S. District Court","California  - Central","2014V02790","","201505593","078162015","09/11/2015","0.00","","","0.00","","","400.00","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","400.00","N",
"Social Security Administration","SACV 12-01837 PJW","U.S. District Court","California  - Central","2012V02722","","201505594","077282015","09/03/2015","0.00","","","0.00","","","369.90","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","369.90","N",
"Natl Park Service","11cv6043","U.S. District Court","Washington - Western","C11-6043","","201505596","081662015","09/28/2015","536.20","28-USC-2412(a)           ","Costs Per 28 USC 1920","0.00","","","0.00","","","0.00","","","536.20","N",
"Bureau of Prisons","14-1551","U.S. District Court","Pennsylvania - Eastern","14-cv-1551","","201505597","078742015","09/11/2015","36750.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","20000.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","400.00","28-USC-2677 Miscellany   ","Federal Tort Claims Act/Settlement/Miscellany","0.00","","","57150.00","N",
